{'start_at': '2020-02-09 00:00:00', 'end_at': '2020-02-10 00:00:00', 'session time': 50.200149059295654, 'num of subs': 292, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 49.268062114715576, 'persisted submissions in': 0.9319131374359131}
{'start_at': '2020-02-10 00:00:00', 'end_at': '2020-02-11 00:00:00', 'session time': 60.289016008377075, 'num of subs': 652, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 58.34168720245361, 'persisted submissions in': 1.94716215133667}
{'start_at': '2020-02-11 00:00:00', 'end_at': '2020-02-12 00:00:00', 'session time': 0.11954617500305176, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11936521530151367, 'persisted submissions in': 2.002716064453125e-05}
{'start_at': '2020-02-12 00:00:00', 'end_at': '2020-02-13 00:00:00', 'session time': 0.18442583084106445, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18412113189697266, 'persisted submissions in': 3.1948089599609375e-05}
{'start_at': '2020-02-13 00:00:00', 'end_at': '2020-02-14 00:00:00', 'session time': 47.315513134002686, 'num of subs': 681, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 45.28320813179016, 'persisted submissions in': 2.031993865966797}
{'start_at': '2020-02-14 00:00:00', 'end_at': '2020-02-15 00:00:00', 'session time': 0.6413109302520752, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.641124963760376, 'persisted submissions in': 2.2172927856445312e-05}
{'start_at': '2020-02-15 00:00:00', 'end_at': '2020-02-16 00:00:00', 'session time': 47.10253429412842, 'num of subs': 259, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 46.214746952056885, 'persisted submissions in': 0.8874542713165283}
{'start_at': '2020-02-09 00:00:00', 'end_at': '2020-02-10 00:00:00', 'session time': 217.47116208076477, 'num of subs': 292, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 216.54087805747986, 'persisted submissions in': 0.9301309585571289}
{'start_at': '2020-02-10 00:00:00', 'end_at': '2020-02-11 00:00:00', 'session time': 1.905426025390625, 'num of subs': 652, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0023779869079589844, 'persisted submissions in': 1.902899980545044}
{'start_at': '2020-02-11 00:00:00', 'end_at': '2020-02-12 00:00:00', 'session time': 0.002454996109008789, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002306222915649414, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-02-12 00:00:00', 'end_at': '2020-02-13 00:00:00', 'session time': 0.002089977264404297, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.001964092254638672, 'persisted submissions in': 6.198883056640625e-06}
{'start_at': '2020-02-13 00:00:00', 'end_at': '2020-02-14 00:00:00', 'session time': 1.9532291889190674, 'num of subs': 681, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0019741058349609375, 'persisted submissions in': 1.9511239528656006}
{'start_at': '2020-02-14 00:00:00', 'end_at': '2020-02-15 00:00:00', 'session time': 0.0024001598358154297, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0022530555725097656, 'persisted submissions in': 5.7220458984375e-06}
{'start_at': '2020-02-15 00:00:00', 'end_at': '2020-02-16 00:00:00', 'session time': 0.7498750686645508, 'num of subs': 259, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.00173187255859375, 'persisted submissions in': 0.7480361461639404}
{'start_at': '2020-02-16 00:00:00', 'end_at': '2020-02-17 00:00:00', 'session time': 0.17631101608276367, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1761178970336914, 'persisted submissions in': 1.5020370483398438e-05}
{'start_at': '2020-02-17 00:00:00', 'end_at': '2020-02-18 00:00:00', 'session time': 0.17005014419555664, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.16981005668640137, 'persisted submissions in': 1.71661376953125e-05}
{'start_at': '2020-02-16 00:00:00', 'end_at': '2020-02-17 00:00:00', 'session time': 73.24545907974243, 'num of subs': 257, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 72.38094973564148, 'persisted submissions in': 0.8643457889556885}
{'start_at': '2020-02-17 00:00:00', 'end_at': '2020-02-18 00:00:00', 'session time': 0.002213001251220703, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0020699501037597656, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-02-18 00:00:00', 'end_at': '2020-02-19 00:00:00', 'session time': 0.1285722255706787, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.12844610214233398, 'persisted submissions in': 1.71661376953125e-05}
{'start_at': '2020-02-19 00:00:00', 'end_at': '2020-02-20 00:00:00', 'session time': 0.1829853057861328, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18267107009887695, 'persisted submissions in': 2.8371810913085938e-05}
{'start_at': '2020-02-20 00:00:00', 'end_at': '2020-02-21 00:00:00', 'session time': 0.11439085006713867, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1140141487121582, 'persisted submissions in': 2.7179718017578125e-05}
{'start_at': '2020-02-21 00:00:00', 'end_at': '2020-02-22 00:00:00', 'session time': 0.18041491508483887, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18003511428833008, 'persisted submissions in': 2.002716064453125e-05}
{'start_at': '2020-02-22 00:00:00', 'end_at': '2020-02-23 00:00:00', 'session time': 0.17848801612854004, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1782069206237793, 'persisted submissions in': 2.5272369384765625e-05}
{'start_at': '2020-02-23 00:00:00', 'end_at': '2020-02-24 00:00:00', 'session time': 0.19560909271240234, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19524621963500977, 'persisted submissions in': 2.5987625122070312e-05}
{'start_at': '2020-02-24 00:00:00', 'end_at': '2020-02-25 00:00:00', 'session time': 0.1902449131011963, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18988490104675293, 'persisted submissions in': 2.7179718017578125e-05}
{'start_at': '2020-02-25 00:00:00', 'end_at': '2020-02-26 00:00:00', 'session time': 0.190385103225708, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19001293182373047, 'persisted submissions in': 2.5987625122070312e-05}
{'start_at': '2020-02-26 00:00:00', 'end_at': '2020-02-27 00:00:00', 'session time': 0.20615029335021973, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.20576715469360352, 'persisted submissions in': 2.193450927734375e-05}
{'start_at': '2020-02-27 00:00:00', 'end_at': '2020-02-28 00:00:00', 'session time': 0.28517627716064453, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.28482890129089355, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-02-28 00:00:00', 'end_at': '2020-02-29 00:00:00', 'session time': 0.2846829891204834, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.28435611724853516, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-02-29 00:00:00', 'end_at': '2020-03-01 00:00:00', 'session time': 0.1954338550567627, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19514083862304688, 'persisted submissions in': 2.3126602172851562e-05}
{'start_at': '2020-03-01 00:00:00', 'end_at': '2020-03-02 00:00:00', 'session time': 1.2540879249572754, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 1.2537410259246826, 'persisted submissions in': 1.3828277587890625e-05}
{'start_at': '2020-02-18 00:00:00', 'end_at': '2020-02-19 00:00:00', 'session time': 79.74572896957397, 'num of subs': 834, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 77.30264496803284, 'persisted submissions in': 2.4428961277008057}
{'start_at': '2020-02-19 00:00:00', 'end_at': '2020-02-20 00:00:00', 'session time': 0.0024271011352539062, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0022759437561035156, 'persisted submissions in': 7.152557373046875e-06}
{'start_at': '2020-02-20 00:00:00', 'end_at': '2020-02-21 00:00:00', 'session time': 0.0018110275268554688, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0017027854919433594, 'persisted submissions in': 5.245208740234375e-06}
{'start_at': '2020-02-21 00:00:00', 'end_at': '2020-02-22 00:00:00', 'session time': 0.0017740726470947266, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0016632080078125, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-02-22 00:00:00', 'end_at': '2020-02-23 00:00:00', 'session time': 0.0013990402221679688, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0013151168823242188, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-02-23 00:00:00', 'end_at': '2020-02-24 00:00:00', 'session time': 0.0010921955108642578, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0010101795196533203, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-02-24 00:00:00', 'end_at': '2020-02-25 00:00:00', 'session time': 0.001074075698852539, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009999275207519531, 'persisted submissions in': 8.106231689453125e-06}
{'start_at': '2020-02-25 00:00:00', 'end_at': '2020-02-26 00:00:00', 'session time': 0.0009701251983642578, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009086132049560547, 'persisted submissions in': 2.86102294921875e-06}
{'start_at': '2020-02-26 00:00:00', 'end_at': '2020-02-27 00:00:00', 'session time': 0.0009739398956298828, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009160041809082031, 'persisted submissions in': 1.9073486328125e-06}
{'start_at': '2020-02-27 00:00:00', 'end_at': '2020-02-28 00:00:00', 'session time': 0.0010662078857421875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.001007080078125, 'persisted submissions in': 4.0531158447265625e-06}
{'start_at': '2020-02-28 00:00:00', 'end_at': '2020-02-29 00:00:00', 'session time': 0.0010638236999511719, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009999275207519531, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-02-29 00:00:00', 'end_at': '2020-03-01 00:00:00', 'session time': 0.001024007797241211, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009648799896240234, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-03-01 00:00:00', 'end_at': '2020-03-02 00:00:00', 'session time': 0.0010981559753417969, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0010387897491455078, 'persisted submissions in': 1.9073486328125e-06}
{'start_at': '2020-03-02 00:00:00', 'end_at': '2020-03-03 00:00:00', 'session time': 0.08655595779418945, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.08646130561828613, 'persisted submissions in': 1.1920928955078125e-05}
{'start_at': '2020-03-03 00:00:00', 'end_at': '2020-03-04 00:00:00', 'session time': 0.17766284942626953, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17749404907226562, 'persisted submissions in': 6.079673767089844e-05}
{'start_at': '2020-03-04 00:00:00', 'end_at': '2020-03-05 00:00:00', 'session time': 0.09920191764831543, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.09900307655334473, 'persisted submissions in': 1.1920928955078125e-05}
{'start_at': '2020-03-02 00:00:00', 'end_at': '2020-03-03 00:00:00', 'session time': 57.3598370552063, 'num of subs': 1414, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 53.24623918533325, 'persisted submissions in': 4.1134033203125}
{'start_at': '2020-03-03 00:00:00', 'end_at': '2020-03-04 00:00:00', 'session time': 0.003643035888671875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0034780502319335938, 'persisted submissions in': 1.2874603271484375e-05}
{'start_at': '2020-03-04 00:00:00', 'end_at': '2020-03-05 00:00:00', 'session time': 0.003354787826538086, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0031430721282958984, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-03-05 00:00:00', 'end_at': '2020-03-06 00:00:00', 'session time': 0.1924588680267334, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19223904609680176, 'persisted submissions in': 2.002716064453125e-05}
{'start_at': '2020-03-06 00:00:00', 'end_at': '2020-03-07 00:00:00', 'session time': 0.20480012893676758, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.20444273948669434, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-03-07 00:00:00', 'end_at': '2020-03-08 00:00:00', 'session time': 0.18881988525390625, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.188460111618042, 'persisted submissions in': 2.6941299438476562e-05}
{'start_at': '2020-03-08 00:00:00', 'end_at': '2020-03-09 00:00:00', 'session time': 0.11106991767883301, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11071109771728516, 'persisted submissions in': 2.7894973754882812e-05}
{'start_at': '2020-03-09 00:00:00', 'end_at': '2020-03-10 00:00:00', 'session time': 0.17998194694519043, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17962098121643066, 'persisted submissions in': 2.6941299438476562e-05}
{'start_at': '2020-03-10 00:00:00', 'end_at': '2020-03-11 00:00:00', 'session time': 0.1817028522491455, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18130183219909668, 'persisted submissions in': 2.8848648071289062e-05}
{'start_at': '2020-03-11 00:00:00', 'end_at': '2020-03-12 00:00:00', 'session time': 0.11929512023925781, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11892914772033691, 'persisted submissions in': 2.5272369384765625e-05}
{'start_at': '2020-03-12 00:00:00', 'end_at': '2020-03-13 00:00:00', 'session time': 0.18683290481567383, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18652606010437012, 'persisted submissions in': 2.7894973754882812e-05}
{'start_at': '2020-03-13 00:00:00', 'end_at': '2020-03-14 00:00:00', 'session time': 0.1117258071899414, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11135005950927734, 'persisted submissions in': 2.7894973754882812e-05}
{'start_at': '2020-03-14 00:00:00', 'end_at': '2020-03-15 00:00:00', 'session time': 0.20595002174377441, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.20558404922485352, 'persisted submissions in': 2.3126602172851562e-05}
{'start_at': '2020-03-05 00:00:00', 'end_at': '2020-03-06 00:00:00', 'session time': 110.01461696624756, 'num of subs': 914, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 107.35939598083496, 'persisted submissions in': 2.6550660133361816}
{'start_at': '2020-03-06 00:00:00', 'end_at': '2020-03-07 00:00:00', 'session time': 0.003887176513671875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.003728151321411133, 'persisted submissions in': 8.106231689453125e-06}
{'start_at': '2020-03-07 00:00:00', 'end_at': '2020-03-08 00:00:00', 'session time': 0.0023958683013916016, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0022399425506591797, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-03-08 00:00:00', 'end_at': '2020-03-09 00:00:00', 'session time': 0.0014150142669677734, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0012350082397460938, 'persisted submissions in': 4.0531158447265625e-06}
{'start_at': '2020-03-09 00:00:00', 'end_at': '2020-03-10 00:00:00', 'session time': 0.0010309219360351562, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009639263153076172, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-03-10 00:00:00', 'end_at': '2020-03-11 00:00:00', 'session time': 0.0009961128234863281, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009369850158691406, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-03-11 00:00:00', 'end_at': '2020-03-12 00:00:00', 'session time': 0.0009629726409912109, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.000904083251953125, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-03-12 00:00:00', 'end_at': '2020-03-13 00:00:00', 'session time': 0.0009608268737792969, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009059906005859375, 'persisted submissions in': 2.86102294921875e-06}
{'start_at': '2020-03-13 00:00:00', 'end_at': '2020-03-14 00:00:00', 'session time': 0.0009388923645019531, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.000885009765625, 'persisted submissions in': 2.6226043701171875e-06}
{'start_at': '2020-03-14 00:00:00', 'end_at': '2020-03-15 00:00:00', 'session time': 0.0009200572967529297, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.000865936279296875, 'persisted submissions in': 2.1457672119140625e-06}
{'start_at': '2020-03-15 00:00:00', 'end_at': '2020-03-16 00:00:00', 'session time': 87.18495988845825, 'num of subs': 1540, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 82.75533699989319, 'persisted submissions in': 4.429311037063599}
{'start_at': '2020-03-15 00:00:00', 'end_at': '2020-03-16 00:00:00', 'session time': 55.678744077682495, 'num of subs': 1540, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 51.20476293563843, 'persisted submissions in': 4.473904848098755}
{'start_at': '2020-03-16 00:00:00', 'end_at': '2020-03-17 00:00:00', 'session time': 98.69974493980408, 'num of subs': 2151, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 92.52666521072388, 'persisted submissions in': 6.172919750213623}
{'start_at': '2020-03-17 00:00:00', 'end_at': '2020-03-18 00:00:00', 'session time': 78.93870186805725, 'num of subs': 1570, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 74.41169214248657, 'persisted submissions in': 4.526845216751099}
{'start_at': '2020-03-18 00:00:00', 'end_at': '2020-03-19 00:00:00', 'session time': 0.27226901054382324, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.2720818519592285, 'persisted submissions in': 2.384185791015625e-05}
{'start_at': '2020-03-16 00:00:00', 'end_at': '2020-03-17 00:00:00', 'session time': 138.04186820983887, 'num of subs': 2151, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 131.8330581188202, 'persisted submissions in': 6.208652019500732}
{'start_at': '2020-03-17 00:00:00', 'end_at': '2020-03-18 00:00:00', 'session time': 4.485678195953369, 'num of subs': 1570, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.003796100616455078, 'persisted submissions in': 4.481622934341431}
{'start_at': '2020-03-18 00:00:00', 'end_at': '2020-03-19 00:00:00', 'session time': 0.0023670196533203125, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002218961715698242, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-03-19 00:00:00', 'end_at': '2020-03-20 00:00:00', 'session time': 50.82382416725159, 'num of subs': 1406, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 46.72939610481262, 'persisted submissions in': 4.094146013259888}
{'start_at': '2020-03-20 00:00:00', 'end_at': '2020-03-21 00:00:00', 'session time': 71.52604985237122, 'num of subs': 1378, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 67.49356126785278, 'persisted submissions in': 4.032326936721802}
{'start_at': '2020-03-19 00:00:00', 'end_at': '2020-03-20 00:00:00', 'session time': 129.5790798664093, 'num of subs': 1406, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 125.458909034729, 'persisted submissions in': 4.120047092437744}
{'start_at': '2020-03-20 00:00:00', 'end_at': '2020-03-21 00:00:00', 'session time': 3.990845203399658, 'num of subs': 1378, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0027511119842529297, 'persisted submissions in': 3.987943172454834}
{'start_at': '2020-03-21 00:00:00', 'end_at': '2020-03-22 00:00:00', 'session time': 0.154069185256958, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.15388989448547363, 'persisted submissions in': 1.9073486328125e-05}
{'start_at': '2020-03-22 00:00:00', 'end_at': '2020-03-23 00:00:00', 'session time': 0.1030588150024414, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.10282111167907715, 'persisted submissions in': 1.0967254638671875e-05}
{'start_at': '2020-03-23 00:00:00', 'end_at': '2020-03-24 00:00:00', 'session time': 53.204012870788574, 'num of subs': 1264, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 49.50962495803833, 'persisted submissions in': 3.6942451000213623}
{'start_at': '2020-03-24 00:00:00', 'end_at': '2020-03-25 00:00:00', 'session time': 56.97670602798462, 'num of subs': 1270, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 53.256157875061035, 'persisted submissions in': 3.72038197517395}
{'start_at': '2020-03-25 00:00:00', 'end_at': '2020-03-26 00:00:00', 'session time': 46.9998140335083, 'num of subs': 1288, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 43.22063207626343, 'persisted submissions in': 3.7790262699127197}
{'start_at': '2020-03-21 00:00:00', 'end_at': '2020-03-22 00:00:00', 'session time': 494.6432807445526, 'num of subs': 600, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 492.46580815315247, 'persisted submissions in': 2.177326202392578}
{'start_at': '2020-03-22 00:00:00', 'end_at': '2020-03-23 00:00:00', 'session time': 0.0026781558990478516, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0025048255920410156, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-03-23 00:00:00', 'end_at': '2020-03-24 00:00:00', 'session time': 4.007765054702759, 'num of subs': 1264, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002351045608520508, 'persisted submissions in': 4.005295276641846}
{'start_at': '2020-03-24 00:00:00', 'end_at': '2020-03-25 00:00:00', 'session time': 3.6434528827667236, 'num of subs': 1270, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0027010440826416016, 'persisted submissions in': 3.6406047344207764}
{'start_at': '2020-03-25 00:00:00', 'end_at': '2020-03-26 00:00:00', 'session time': 3.7623181343078613, 'num of subs': 1288, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0024309158325195312, 'persisted submissions in': 3.759742021560669}
{'start_at': '2020-03-26 00:00:00', 'end_at': '2020-03-27 00:00:00', 'session time': 366.65452218055725, 'num of subs': 1368, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 362.7018232345581, 'persisted submissions in': 3.952536106109619}
{'start_at': '2020-03-26 00:00:00', 'end_at': '2020-03-27 00:00:00', 'session time': 72.71158194541931, 'num of subs': 1368, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 68.74805998802185, 'persisted submissions in': 3.9633560180664062}
{'start_at': '2020-03-27 00:00:00', 'end_at': '2020-03-28 00:00:00', 'session time': 0.17952799797058105, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1793348789215088, 'persisted submissions in': 2.384185791015625e-05}
{'start_at': '2020-03-28 00:00:00', 'end_at': '2020-03-29 00:00:00', 'session time': 0.18546509742736816, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18513727188110352, 'persisted submissions in': 2.6702880859375e-05}
{'start_at': '2020-03-29 00:00:00', 'end_at': '2020-03-30 00:00:00', 'session time': 46.11787486076355, 'num of subs': 541, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 44.494580030441284, 'persisted submissions in': 1.6229450702667236}
{'start_at': '2020-03-30 00:00:00', 'end_at': '2020-03-31 00:00:00', 'session time': 64.61425685882568, 'num of subs': 804, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 62.19183111190796, 'persisted submissions in': 2.422267198562622}
{'start_at': '2020-03-27 00:00:00', 'end_at': '2020-03-28 00:00:00', 'session time': 163.35923409461975, 'num of subs': 997, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 160.45607781410217, 'persisted submissions in': 2.9030048847198486}
{'start_at': '2020-03-28 00:00:00', 'end_at': '2020-03-29 00:00:00', 'session time': 0.002930879592895508, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0027799606323242188, 'persisted submissions in': 5.9604644775390625e-06}
